"base_round","round_offset_from_base_round","roundwindow_size","train_start_round","train_end_round","oos_start_round","oos_end_round","raw_oos_round_count","n_models","validation_sample_size","mean_is_return","mean_forward_oos_return","is_maxdrawdown","forward_oos_maxdrawdown","status"
843,180,270,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,275,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,280,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,285,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,290,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,180,295,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,60,1028,1087,1088,1197,110,9,109,0.0137,0.0063,0,0.3023,"ok"
843,185,65,1028,1092,1093,1197,105,10,104,0.0139,0.0035,0,0.3749,"ok"
843,185,70,1028,1097,1098,1197,100,10,99,0.0147,0.0024,0,0.3712,"ok"
843,185,75,1028,1102,1103,1197,95,10,94,0.0154,0.0011,0,0.3712,"ok"
843,185,80,1028,1107,1108,1197,90,10,89,0.0156,0.0002,0,0.3756,"ok"
843,185,85,1028,1112,1113,1197,85,10,84,0.0157,0.0005,0,0.3447,"ok"
843,185,90,1028,1117,1118,1197,80,10,79,0.0163,0.0013,0,0.2955,"ok"
843,185,95,1028,1122,1123,1197,75,9,74,0.0163,0.0018,0,0.2682,"ok"
843,185,100,1028,1127,1128,1197,70,9,69,0.0161,0.0001,0,0.2713,"ok"
843,185,105,1028,1132,1133,1197,65,10,64,0.0158,0.0002,0,0.2766,"ok"
843,185,110,1028,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,185,115,1028,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,120,1028,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,125,1028,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,130,1028,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,135,1028,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,140,1028,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,145,1028,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,150,1028,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,155,1028,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,160,1028,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,165,1028,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,170,1028,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,185,175,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,180,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,185,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,190,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,195,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,200,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,205,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,210,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,215,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,220,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,225,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,230,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,235,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,240,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,245,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,250,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,255,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,260,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,265,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,270,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,275,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,280,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,285,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,290,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,185,295,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,60,1033,1092,1093,1197,105,9,104,0.0134,0.0048,0,0.3328,"ok"
843,190,65,1033,1097,1098,1197,100,9,99,0.0143,0.0024,0,0.3804,"ok"
843,190,70,1033,1102,1103,1197,95,10,94,0.0152,0.0011,0,0.3712,"ok"
843,190,75,1033,1107,1108,1197,90,8,89,0.0154,-0.0001,0,0.3877,"ok"
843,190,80,1033,1112,1113,1197,85,10,84,0.0155,0.0005,0,0.3449,"ok"
843,190,85,1033,1117,1118,1197,80,10,79,0.0165,0.0016,0,0.2803,"ok"
843,190,90,1033,1122,1123,1197,75,9,74,0.0161,0.001,0,0.2716,"ok"
843,190,95,1033,1127,1128,1197,70,9,69,0.016,-0.0004,0,0.2738,"ok"
843,190,100,1033,1132,1133,1197,65,10,64,0.0157,0.0002,0,0.2765,"ok"
843,190,105,1033,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,190,110,1033,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,115,1033,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,120,1033,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,125,1033,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,130,1033,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,135,1033,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,140,1033,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,145,1033,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,150,1033,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,155,1033,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,160,1033,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,165,1033,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,190,170,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,175,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,180,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,185,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,190,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,195,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,200,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,205,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,210,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,215,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,220,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,225,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,230,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,235,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,240,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,245,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,250,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,255,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,260,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,265,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,270,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,275,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,280,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,285,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,290,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,190,295,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,60,1038,1097,1098,1197,100,9,99,0.0141,0.0024,0,0.3741,"ok"
843,195,65,1038,1102,1103,1197,95,9,94,0.015,0.0011,0,0.3741,"ok"
843,195,70,1038,1107,1108,1197,90,8,89,0.0154,0,0,0.3823,"ok"
843,195,75,1038,1112,1113,1197,85,9,84,0.0154,0.0007,0,0.3442,"ok"
843,195,80,1038,1117,1118,1197,80,10,79,0.0163,0.0016,0,0.296,"ok"
843,195,85,1038,1122,1123,1197,75,9,74,0.0164,0.0012,0,0.2576,"ok"
843,195,90,1038,1127,1128,1197,70,9,69,0.0159,0,0,0.2717,"ok"
843,195,95,1038,1132,1133,1197,65,9,64,0.0156,0,0,0.2785,"ok"
843,195,100,1038,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,195,105,1038,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,110,1038,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,115,1038,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,120,1038,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,125,1038,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,130,1038,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,135,1038,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,140,1038,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,145,1038,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,150,1038,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,155,1038,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,160,1038,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,195,165,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,170,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,175,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,180,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,185,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,190,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,195,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,200,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,205,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,210,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,215,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,220,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,225,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,230,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,235,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,240,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,245,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,250,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,255,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,260,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,265,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,270,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,275,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,280,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,285,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,290,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,195,295,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,60,1043,1102,1103,1197,95,9,94,0.015,0.0011,0,0.3719,"ok"
843,200,65,1043,1107,1108,1197,90,8,89,0.0152,-0.0001,0,0.3954,"ok"
843,200,70,1043,1112,1113,1197,85,9,82,0.0152,0.001,0,0.3484,"ok"
843,200,75,1043,1117,1118,1197,80,10,77,0.0162,0.002,0,0.3067,"ok"
843,200,80,1043,1122,1123,1197,75,11,72,0.0163,0.0032,0,0.2547,"ok"
843,200,85,1043,1127,1128,1197,70,9,69,0.0161,0.0001,0,0.2606,"ok"
843,200,90,1043,1132,1133,1197,65,10,64,0.0156,-0.0007,0,0.2849,"ok"
843,200,95,1043,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,200,100,1043,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,105,1043,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,110,1043,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,115,1043,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,120,1043,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,125,1043,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,130,1043,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,135,1043,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,140,1043,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,145,1043,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,150,1043,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,155,1043,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,200,160,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,165,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,170,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,175,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,180,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,185,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,190,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,195,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,200,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,205,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,210,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,215,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,220,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,225,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,230,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,235,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,240,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,245,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,250,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,255,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,260,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,265,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,270,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,275,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,280,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,285,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,290,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,200,295,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,60,1048,1107,1108,1197,90,9,89,0.0144,-0.0022,0,0.4407,"ok"
843,205,65,1048,1112,1113,1197,85,8,82,0.015,0.0002,0,0.3687,"ok"
843,205,70,1048,1117,1118,1197,80,10,77,0.0157,0.0009,0,0.3171,"ok"
843,205,75,1048,1122,1123,1197,75,10,72,0.0161,0.0019,0,0.2879,"ok"
843,205,80,1048,1127,1128,1197,70,9,69,0.0162,-0.0005,0,0.2616,"ok"
843,205,85,1048,1132,1133,1197,65,10,64,0.0158,-0.0013,0,0.2696,"ok"
843,205,90,1048,1137,1138,1197,60,20,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,205,95,1048,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,100,1048,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,105,1048,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,110,1048,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,115,1048,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,120,1048,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,125,1048,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,130,1048,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,135,1048,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,140,1048,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,145,1048,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,150,1048,1197,NA,NA,0,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,205,155,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,160,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,165,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,170,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,175,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,180,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,185,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,190,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,195,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,200,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,205,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,210,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,215,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,220,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,225,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,230,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,235,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,240,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,245,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,250,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,255,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,260,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,265,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,270,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,275,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,280,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,285,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,290,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,205,295,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skipped_train_window_out_of_range"
843,210,60,1053,1112,1113,1197,85,8,82,0.0143,0.0002,0,0.3761,"ok"
843,210,65,1053,1117,1118,1197,80,10,77,0.0152,0.0009,0,0.3148,"ok"
843,210,70,1053,1122,1123,1197,75,11,71,0.0156,0.0005,0,0.2711,"ok"
843,210,75,1053,1127,1128,1197,70,10,69,0.0154,-0.0007,0,0.2741,"ok"
843,210,80,1053,1132,1133,1197,65,10,64,0.0154,-0.0016,0,0.2778,"ok"
